member_id,age_band,region,plan_type,digital_affinity_score,baseline_propensity,eligible,treated,avg_points_pre,avg_points_post,avg_steps_pre,avg_steps_post,avg_listen_pre,avg_listen_post,points_uplift,steps_uplift_k,listen_uplift,active_flag,churn_flag,reason_code
1235,65+,Eastern Cape,Essential,83,-1.173,0,0,43.75,73.75,5.463333333333334,4.955,53.1,25.3125,30.0,-0.51,-27.79,0,0,
1236,55-64,Free State,Executive,49,1.817,1,0,151.0,165.375,7.383333333333333,6.395714285714286,0.0,0.0,14.38,-0.99,0.0,0,0,
1237,45-54,Western Cape,Essential,47,0.986,1,0,112.0,90.875,5.6525,5.0042857142857144,0.0,18.15,-21.12,-0.65,18.15,1,0,
1238,25-34,Eastern Cape,Classic,50,2.09,0,0,170.75,158.0,10.215000000000002,10.592857142857143,165.65,62.9375,-12.75,0.38,-102.71,0,0,
1239,65+,Limpopo,Classic,61,-1.288,0,0,47.5,71.625,4.2525,3.56875,122.475,106.48750000000001,24.12,-0.68,-15.99,0,0,
1240,35-44,Eastern Cape,Essential,80,1.347,0,0,141.25,153.375,7.17,8.1325,0.0,56.6,12.12,0.96,56.6,0,0,
1241,25-34,Eastern Cape,Classic,59,0.201,1,1,55.25,112.625,6.175,7.29125,174.39999999999998,161.08749999999998,57.38,1.12,-13.31,0,0,
1242,55-64,KwaZulu-Natal,Classic,32,1.098,0,0,158.25,133.5,8.752500000000001,8.718333333333334,43.05,31.224999999999998,-24.75,-0.03,-11.82,1,0,
1243,35-44,Free State,Essential,37,1.166,0,0,178.5,191.5,8.3675,8.864999999999998,0.0,58.412499999999994,13.0,0.5,58.41,1,0,
1244,25-34,Gauteng,Classic,15,-1.21,0,0,47.5,56.625,5.376666666666666,5.155,0.0,14.1,9.12,-0.22,14.1,0,0,
1245,45-54,Gauteng,Classic,38,-1.179,1,1,62.0,76.125,5.327500000000001,6.04125,71.0,118.9,14.12,0.71,47.9,0,0,
1246,65+,Mpumalanga,Plus,61,-2.165,1,0,57.75,53.375,5.415000000000001,3.7875000000000005,0.0,0.0,-4.38,-1.63,0.0,1,0,
1247,35-44,North West,Plus,71,1.589,0,0,134.0,146.375,5.085,6.49125,0.0,16.5625,12.38,1.41,16.56,0,0,
1248,35-44,Eastern Cape,Classic,31,-1.35,1,0,63.0,62.375,4.515,4.253333333333333,21.625,56.225,-0.62,-0.26,34.6,0,1,low_engagement
1249,25-34,Gauteng,Plus,80,0.928,1,1,108.0,136.25,8.496666666666668,8.451428571428572,113.55,110.0625,28.25,-0.05,-3.49,0,0,
1250,18-24,KwaZulu-Natal,Classic,60,-0.722,0,0,59.25,31.875,4.1225,2.948571428571429,0.0,0.0,-27.38,-1.17,0.0,0,0,
1251,18-24,Eastern Cape,Essential,76,1.959,1,1,127.75,148.625,9.067499999999999,9.4375,121.15,124.4875,20.88,0.37,3.34,0,0,
1252,25-34,KwaZulu-Natal,Essential,70,1.363,0,0,165.5,182.625,9.4575,9.86375,53.15,134.64999999999998,17.12,0.41,81.5,0,0,
1253,35-44,Eastern Cape,Plus,52,-0.661,1,0,84.5,150.5,5.47,6.0975,56.725,43.525,66.0,0.63,-13.2,1,0,
1254,45-54,KwaZulu-Natal,Executive,62,-0.808,0,0,64.25,114.625,5.213333333333334,5.942499999999999,56.875,58.275000000000006,50.38,0.73,1.4,1,0,
1255,25-34,KwaZulu-Natal,Classic,58,-0.276,1,1,39.75,83.125,3.9974999999999996,3.70875,113.65,118.41250000000001,43.38,-0.29,4.76,0,0,
1256,35-44,Western Cape,Classic,44,0.374,1,1,160.5,172.75,5.1175,4.59375,99.2,114.76250000000002,12.25,-0.52,15.56,0,0,
1257,35-44,KwaZulu-Natal,Classic,100,-0.451,1,1,108.75,117.875,7.6425,7.9875,199.6,225.9875,9.12,0.34,26.39,0,0,
1258,45-54,Gauteng,Plus,80,-1.169,1,1,58.75,72.375,6.039999999999999,5.16625,125.69999999999999,158.3,13.62,-0.87,32.6,1,0,
1259,45-54,Western Cape,Essential,23,0.754,1,0,76.25,143.75,8.51,9.462499999999999,30.375,48.4875,67.5,0.95,18.11,0,0,
1260,25-34,Eastern Cape,Classic,74,2.838,1,0,177.25,174.5,13.199999999999998,12.311250000000001,0.0,127.67500000000001,-2.75,-0.89,127.68,0,0,
1261,35-44,Western Cape,Classic,54,-0.191,0,0,113.75,98.375,6.1875,6.4625,80.4,43.275,-15.38,0.28,-37.13,1,0,
1262,55-64,Gauteng,Classic,69,0.128,1,0,138.5,77.875,5.615,4.878571428571428,52.575,0.0,-60.62,-0.74,-52.58,1,0,
1263,55-64,Limpopo,Plus,35,-1.259,0,0,39.0,26.0,2.1125,1.705,0.0,8.125,-13.0,-0.41,8.12,0,0,
1264,25-34,Gauteng,Classic,56,-0.482,1,0,141.25,114.0,9.084999999999999,9.11625,83.125,99.8625,-27.25,0.03,16.74,0,0,
1265,18-24,Gauteng,Executive,38,0.787,1,0,144.0,129.125,7.637500000000001,6.77375,46.975,82.9875,-14.88,-0.86,36.01,0,0,
1266,25-34,North West,Classic,63,-0.102,1,0,69.75,107.625,5.62,4.4575000000000005,114.525,79.55,37.88,-1.16,-34.98,0,0,
1267,55-64,Gauteng,Executive,39,0.937,1,0,181.75,178.375,6.59,7.961428571428571,0.0,12.3875,-3.38,1.37,12.39,1,0,
1268,35-44,KwaZulu-Natal,Plus,27,1.075,0,0,163.75,167.625,8.395,6.845714285714286,0.0,7.8375,3.88,-1.55,7.84,0,0,
1269,25-34,Northern Cape,Plus,75,-0.39,0,0,124.25,118.625,6.307499999999999,7.452857142857143,192.0,203.8,-5.62,1.15,11.8,1,0,
1270,55-64,Eastern Cape,Classic,75,1.362,1,1,209.75,178.125,8.240000000000002,8.724285714285715,48.35,147.4625,-31.62,0.48,99.11,1,0,
1271,35-44,Free State,Executive,54,2.085,0,0,146.25,157.25,7.4975000000000005,7.337142857142857,136.7,104.03750000000001,11.0,-0.16,-32.66,0,1,price_sensitivity
1272,35-44,Limpopo,Plus,62,0.927,0,0,72.75,151.25,6.173333333333333,6.89375,0.0,49.4375,78.5,0.72,49.44,0,0,
1273,45-54,Mpumalanga,Classic,28,0.765,0,0,191.0,213.875,7.385,8.139999999999999,21.1,53.099999999999994,22.88,0.75,32.0,0,0,
1274,25-34,Mpumalanga,Classic,69,-0.142,1,1,86.0,95.75,4.34,4.91375,94.175,82.1,9.75,0.57,-12.08,0,0,
1275,35-44,KwaZulu-Natal,Classic,63,-1.013,0,0,40.5,46.375,3.6575,3.7837500000000004,0.0,0.0,5.88,0.13,0.0,0,0,
1276,65+,Western Cape,Classic,64,1.767,1,1,95.75,110.75,7.909999999999999,8.545714285714286,175.325,104.625,15.0,0.64,-70.7,0,0,
1277,55-64,KwaZulu-Natal,Essential,34,0.101,1,0,73.5,105.25,5.41,4.095714285714286,0.0,9.575,31.75,-1.31,9.57,1,0,
1278,45-54,Gauteng,Plus,55,-0.454,1,1,60.5,74.25,5.4799999999999995,5.795,159.675,134.8,13.75,0.32,-24.88,0,1,moved_provider
1279,65+,Eastern Cape,Essential,70,1.996,1,0,179.5,218.25,9.9,8.943750000000001,181.05,106.475,38.75,-0.96,-74.58,1,0,
1280,45-54,KwaZulu-Natal,Plus,62,0.687,0,0,136.75,116.75,4.902500000000001,5.248571428571429,183.95,74.0375,-20.0,0.35,-109.91,1,0,
1281,55-64,North West,Plus,44,0.062,1,1,64.75,85.875,6.19,7.16625,67.6,49.337500000000006,21.12,0.98,-18.26,1,0,
1282,35-44,Western Cape,Classic,62,-0.599,0,0,50.0,100.75,3.0199999999999996,3.5625000000000004,31.625,18.6875,50.75,0.54,-12.94,1,0,
1283,35-44,Free State,Plus,29,0.448,1,0,105.5,140.875,7.66,8.31625,8.275,15.049999999999999,35.38,0.66,6.77,1,0,
1284,25-34,Mpumalanga,Essential,36,-0.708,1,1,100.5,69.875,3.33,2.08125,111.92500000000001,111.375,-30.62,-1.25,-0.55,0,0,
1285,18-24,Northern Cape,Plus,54,0.94,0,0,88.25,93.125,7.8999999999999995,7.47,0.0,0.0,4.88,-0.43,0.0,0,0,
1286,25-34,Gauteng,Essential,45,-0.343,0,0,100.0,93.5,5.8225,6.188571428571429,37.4,21.075,-6.5,0.37,-16.32,1,0,
1287,25-34,Western Cape,Classic,37,-1.794,0,0,48.75,57.0,4.0600000000000005,3.00625,0.0,21.4375,8.25,-1.05,21.44,0,1,unknown
1288,35-44,KwaZulu-Natal,Classic,44,-1.595,0,0,16.0,58.125,3.705,3.3775000000000004,16.85,0.0,42.12,-0.33,-16.85,1,0,
1289,45-54,Gauteng,Classic,52,-0.289,1,0,77.75,124.5,6.343333333333334,5.748571428571428,112.225,53.425,46.75,-0.59,-58.8,0,0,
1290,55-64,Eastern Cape,Classic,76,-0.748,1,1,69.25,78.75,5.21,4.22,181.27499999999998,188.3125,9.5,-0.99,7.04,1,0,
1291,65+,Gauteng,Plus,52,0.232,1,0,197.75,162.375,11.285,9.744285714285715,65.375,136.425,-35.38,-1.54,71.05,1,0,
1292,18-24,Gauteng,Essential,72,-0.126,1,1,158.75,140.75,4.9875,5.8575,181.75,158.35,-18.0,0.87,-23.4,0,0,
1293,35-44,Gauteng,Executive,58,-0.405,0,0,77.25,76.0,6.2875000000000005,6.159999999999999,44.0,61.7625,-1.25,-0.13,17.76,0,0,
1294,55-64,KwaZulu-Natal,Classic,45,0.508,0,0,112.0,89.875,6.8125,6.34,62.125,43.95,-22.12,-0.47,-18.17,0,0,
1295,25-34,Mpumalanga,Classic,80,0.784,0,0,114.5,148.0,10.5025,9.338571428571429,0.0,24.975,33.5,-1.16,24.98,0,0,
1296,35-44,Western Cape,Classic,82,0.771,1,0,203.75,185.25,9.5875,9.429999999999998,111.75,48.3375,-18.5,-0.16,-63.41,0,0,
1297,35-44,Gauteng,Essential,28,-0.252,1,0,135.5,100.25,3.775,3.8385714285714285,0.0,0.0,-35.25,0.06,0.0,1,0,
1298,25-34,Gauteng,Essential,28,0.941,1,0,140.25,132.75,7.535,8.262857142857143,0.0,0.0,-7.5,0.73,0.0,1,0,
1299,55-64,Gauteng,Plus,35,-0.127,0,0,83.75,86.125,3.5075,5.488571428571428,0.0,16.75,2.38,1.98,16.75,0,0,
1300,35-44,Western Cape,Classic,61,1.689,1,0,205.5,193.875,10.9275,11.282499999999999,100.25,125.6875,-11.62,0.35,25.44,0,0,
1301,35-44,Western Cape,Plus,35,1.029,1,0,143.75,134.5,6.3575,8.19125,15.4,12.625,-9.25,1.83,-2.78,0,0,
1302,25-34,Gauteng,Classic,61,0.433,1,0,124.25,115.125,8.030000000000001,8.068750000000001,102.825,83.025,-9.12,0.04,-19.8,0,0,
1303,45-54,Gauteng,Essential,62,-0.354,1,1,95.25,128.5,5.846666666666667,5.902857142857143,99.475,186.5875,33.25,0.06,87.11,1,0,
1304,18-24,Gauteng,Classic,68,0.675,0,0,112.5,145.75,6.716666666666666,7.392857142857143,59.0,0.0,33.25,0.68,-59.0,0,0,
1305,35-44,Western Cape,Plus,81,1.457,0,0,105.25,106.125,6.385000000000001,8.592857142857143,0.0,0.0,0.88,2.21,0.0,1,0,
1306,45-54,KwaZulu-Natal,Executive,54,0.13,0,0,101.0,110.0,6.984999999999999,9.181428571428572,0.0,0.0,9.0,2.2,0.0,1,0,
1307,45-54,Western Cape,Plus,57,0.764,1,1,148.25,134.625,6.95,6.133333333333333,104.65,141.08749999999998,-13.62,-0.82,36.44,1,0,
1308,25-34,Gauteng,Essential,60,0.512,0,0,142.0,139.0,6.6000000000000005,6.711250000000001,0.0,0.0,-3.0,0.11,0.0,0,0,
1309,45-54,Western Cape,Classic,51,-0.081,1,1,83.75,97.5,3.1925,3.35625,149.75,55.650000000000006,13.75,0.16,-94.1,0,0,
1310,35-44,Gauteng,Plus,34,-1.058,0,0,45.0,41.25,2.0025,2.587142857142857,52.675,98.3375,-3.75,0.58,45.66,1,0,
1311,35-44,Eastern Cape,Executive,65,-0.688,0,0,129.5,104.625,6.615,6.477500000000001,0.0,0.0,-24.88,-0.14,0.0,0,0,
1312,35-44,Western Cape,Classic,92,0.628,1,0,143.5,126.25,6.635000000000001,5.9375,0.0,31.0125,-17.25,-0.7,31.01,0,0,
1313,55-64,Northern Cape,Essential,88,-0.542,0,0,153.5,144.875,9.095,8.166250000000002,59.875,0.0,-8.62,-0.93,-59.88,0,0,
1314,25-34,Limpopo,Essential,35,0.264,0,0,178.0,148.625,7.710000000000001,7.687142857142858,0.0,106.625,-29.38,-0.02,106.62,0,0,
1315,35-44,KwaZulu-Natal,Plus,75,0.699,0,0,181.25,151.75,8.967500000000001,9.365714285714287,0.0,0.0,-29.5,0.4,0.0,0,0,
1316,55-64,Gauteng,Classic,27,0.401,1,1,76.0,46.875,7.623333333333332,7.392,61.099999999999994,88.725,-29.12,-0.23,27.62,0,0,
1317,18-24,KwaZulu-Natal,Classic,6,2.868,1,1,254.25,251.875,9.555,9.8975,137.55,132.125,-2.38,0.34,-5.43,0,0,
1318,45-54,Gauteng,Essential,43,-1.349,1,1,99.25,66.375,8.033333333333333,7.8828571428571435,116.875,66.0,-32.88,-0.15,-50.88,1,0,
1319,45-54,Western Cape,Classic,94,-0.647,1,0,162.25,138.875,10.6775,9.9275,218.27499999999998,167.625,-23.38,-0.75,-50.65,0,0,
1320,35-44,Gauteng,Essential,36,-0.153,0,0,82.5,99.25,6.492500000000001,7.248749999999999,101.27499999999999,94.4625,16.75,0.76,-6.81,0,0,
1321,25-34,KwaZulu-Natal,Essential,74,0.647,1,0,133.25,151.25,6.777500000000001,6.98,59.55,159.95,18.0,0.2,100.4,0,0,
1322,25-34,Northern Cape,Essential,62,0.981,0,0,158.5,120.625,8.3325,8.136666666666667,0.0,27.5375,-37.88,-0.2,27.54,0,0,
1323,45-54,KwaZulu-Natal,Essential,74,-0.175,1,1,43.25,88.625,5.083333333333333,5.44125,108.15,145.8625,45.38,0.36,37.71,1,0,
1324,35-44,Limpopo,Classic,48,0.967,1,1,127.0,185.125,5.16,5.43625,105.775,51.06249999999999,58.12,0.28,-54.71,0,0,
1325,35-44,Western Cape,Essential,22,0.321,0,0,103.5,85.75,5.96,6.494285714285715,0.0,18.1875,-17.75,0.53,18.19,0,0,
1326,35-44,Gauteng,Classic,44,-0.755,0,0,103.0,58.25,5.0200000000000005,5.738571428571428,0.0,55.85,-44.75,0.72,55.85,0,0,
1327,45-54,Western Cape,Executive,76,0.7,1,1,106.0,119.25,6.666666666666667,6.85125,168.075,196.975,13.25,0.18,28.9,0,0,
1328,25-34,Eastern Cape,Essential,49,1.381,0,0,86.75,127.0,7.276666666666666,8.33375,34.8,148.82500000000002,40.25,1.06,114.03,0,0,
1329,25-34,Western Cape,Classic,45,0.458,1,1,147.75,145.25,4.8875,5.9825,131.625,83.7,-2.5,1.09,-47.92,0,0,
1330,45-54,KwaZulu-Natal,Plus,0,-0.497,1,0,139.75,153.0,8.793333333333333,7.70875,23.1,0.0,13.25,-1.08,-23.1,0,0,
1331,18-24,KwaZulu-Natal,Essential,64,2.206,1,0,168.25,157.75,10.6425,9.89,0.0,15.325,-10.5,-0.75,15.32,0,0,
1332,45-54,Western Cape,Classic,27,0.946,0,0,165.0,173.5,6.215,6.9125,62.050000000000004,52.45,8.5,0.7,-9.6,1,0,
1333,35-44,Gauteng,Classic,40,-0.88,0,0,103.25,85.25,3.2325,3.497142857142857,0.0,15.5375,-18.0,0.26,15.54,1,0,
1334,25-34,Free State,Essential,52,0.214,0,0,160.5,128.5,6.89,7.050000000000001,0.0,0.0,-32.0,0.16,0.0,1,0,
1335,25-34,KwaZulu-Natal,Plus,49,-1.958,1,0,40.0,63.25,5.170000000000001,4.8625,110.525,36.925,23.25,-0.31,-73.6,0,1,price_sensitivity
1336,35-44,Limpopo,Classic,81,0.131,0,0,110.75,103.625,4.77,3.5212499999999998,0.0,0.0,-7.12,-1.25,0.0,0,0,
1337,55-64,Limpopo,Classic,31,0.728,0,0,107.5,128.5,4.42,3.54,94.675,85.44999999999999,21.0,-0.88,-9.23,0,0,
1338,65+,Gauteng,Classic,36,-0.4,0,0,117.75,85.25,8.3375,8.08625,0.0,0.0,-32.5,-0.25,0.0,0,0,
1339,25-34,Gauteng,Essential,19,-1.578,1,0,45.75,34.875,2.9124999999999996,2.9537500000000003,0.0,20.575,-10.88,0.04,20.58,0,0,
1340,18-24,North West,Essential,47,0.645,1,0,68.75,146.875,4.575,5.10375,0.0,31.2875,78.12,0.53,31.29,1,0,
1341,18-24,Gauteng,Essential,36,0.578,0,0,113.25,164.0,6.66,6.09,0.0,0.0,50.75,-0.57,0.0,1,0,
1342,55-64,Free State,Classic,41,-0.617,1,0,79.75,61.375,6.8475,5.74625,0.0,33.287499999999994,-18.38,-1.1,33.29,0,0,
1343,65+,KwaZulu-Natal,Essential,69,-1.107,1,1,92.5,82.75,5.57,6.547142857142857,171.925,107.07500000000002,-9.75,0.98,-64.85,0,0,
1344,35-44,KwaZulu-Natal,Classic,10,-0.678,0,0,103.75,113.5,2.4575,2.96375,0.0,64.14999999999999,9.75,0.51,64.15,0,0,
1345,45-54,KwaZulu-Natal,Classic,60,0.012,0,0,105.0,105.125,6.3425,6.407500000000001,0.0,25.75,0.12,0.07,25.75,0,1,low_engagement
1346,35-44,Gauteng,Essential,79,-0.771,0,0,77.25,92.625,4.1975,3.968571428571429,99.82499999999999,124.7875,15.38,-0.23,24.96,0,0,
1347,45-54,Gauteng,Essential,52,1.798,1,0,179.5,156.25,9.6875,9.1825,83.325,107.625,-23.25,-0.51,24.3,0,0,
1348,25-34,Gauteng,Executive,65,1.196,0,0,180.5,146.625,10.959999999999999,8.269999999999998,52.25,0.0,-33.88,-2.69,-52.25,0,0,
1349,45-54,Limpopo,Plus,65,-0.283,0,0,63.0,50.0,5.205,4.0075,0.0,65.55,-13.0,-1.2,65.55,1,0,
1350,45-54,KwaZulu-Natal,Essential,19,-0.669,1,0,75.25,54.75,5.3549999999999995,6.867142857142857,25.225,22.6625,-20.5,1.51,-2.56,0,0,
1351,45-54,KwaZulu-Natal,Classic,84,-0.843,1,1,90.75,77.5,5.4075,6.1814285714285715,132.975,147.0125,-13.25,0.77,14.04,1,0,
1352,35-44,Gauteng,Classic,5,-0.059,0,0,92.5,84.5,7.02,6.63,0.0,0.0,-8.0,-0.39,0.0,0,0,
1353,35-44,Western Cape,Executive,59,-0.054,0,0,104.75,94.25,5.94,5.945,0.0,0.0,-10.5,0.0,0.0,1,0,
1354,25-34,Gauteng,Classic,45,1.047,0,0,172.0,165.75,7.59,7.9175,126.5,102.07499999999999,-6.25,0.33,-24.43,0,0,
1355,25-34,Gauteng,Plus,54,0.334,1,0,93.75,106.375,7.1675,6.875,104.6,69.6,12.62,-0.29,-35.0,0,0,
1356,25-34,Eastern Cape,Classic,2,-0.596,1,0,68.5,71.375,2.255,3.40375,0.0,8.05,2.88,1.15,8.05,0,0,
1357,35-44,KwaZulu-Natal,Executive,37,0.29,1,0,58.5,90.5,5.456666666666666,7.2675,0.0,0.0,32.0,1.81,0.0,1,0,
1358,35-44,KwaZulu-Natal,Essential,44,-1.51,1,0,65.5,60.625,4.8774999999999995,4.9,116.07499999999999,27.325000000000003,-4.88,0.02,-88.75,0,0,
1359,18-24,Western Cape,Executive,49,0.766,0,0,82.0,58.875,6.536666666666666,6.0,0.0,0.0,-23.12,-0.54,0.0,0,0,
1360,25-34,Free State,Plus,61,-1.187,0,0,65.75,52.125,4.2275,1.2442857142857144,171.45000000000002,170.3,-13.62,-2.98,-1.15,1,0,
1361,45-54,Gauteng,Executive,45,-0.263,1,0,127.75,99.0,5.2325,5.32875,28.2,12.1625,-28.75,0.1,-16.04,0,0,
1362,35-44,Free State,Classic,38,0.207,1,0,162.25,144.25,6.55,6.704285714285715,92.92500000000001,73.9375,-18.0,0.15,-18.99,1,0,
1363,35-44,Gauteng,Plus,83,1.644,1,0,149.75,160.625,6.0975,4.865,0.0,22.9,10.88,-1.23,22.9,1,0,
1364,55-64,KwaZulu-Natal,Classic,43,0.447,1,0,110.0,160.5,5.550000000000001,4.25,66.475,79.625,50.5,-1.3,13.15,1,0,
1365,25-34,Eastern Cape,Plus,42,-1.708,1,1,56.75,41.625,4.074999999999999,3.9299999999999997,121.85,122.5,-15.12,-0.14,0.65,1,0,
1366,65+,Gauteng,Essential,74,0.328,1,0,110.75,104.0,5.7325,6.57375,0.0,22.8375,-6.75,0.84,22.84,1,0,
1367,55-64,Eastern Cape,Plus,58,0.728,1,0,110.5,131.75,7.965,8.01625,0.0,18.8875,21.25,0.05,18.89,1,0,
1368,55-64,Mpumalanga,Classic,62,1.018,1,0,153.5,144.0,7.86,8.567499999999999,0.0,0.0,-9.5,0.71,0.0,0,0,
1369,45-54,Mpumalanga,Plus,14,-0.592,1,0,73.75,74.75,8.496666666666668,7.738333333333333,0.0,32.5625,1.0,-0.76,32.56,1,0,
1370,35-44,Gauteng,Classic,55,-0.272,0,0,90.0,69.25,4.3374999999999995,4.75375,121.15,54.4875,-20.75,0.42,-66.66,0,0,
1371,45-54,Western Cape,Classic,51,0.432,1,0,81.0,104.0,2.7175000000000002,4.784285714285715,0.0,0.0,23.0,2.07,0.0,1,0,
1372,45-54,Mpumalanga,Essential,43,-0.423,0,0,94.0,111.25,5.91,5.6475,0.0,56.6,17.25,-0.26,56.6,1,0,
1373,55-64,Eastern Cape,Essential,59,-1.631,0,0,146.75,71.25,6.005,5.8914285714285715,0.0,0.0,-75.5,-0.11,0.0,0,0,
1374,65+,Gauteng,Classic,62,-0.507,0,0,51.75,75.875,5.043333333333333,6.4316666666666675,189.325,83.375,24.12,1.39,-105.95,0,0,
1375,35-44,Mpumalanga,Classic,64,-1.793,0,0,39.75,38.875,2.9466666666666668,3.4085714285714284,47.175,39.8625,-0.88,0.46,-7.31,0,0,
1376,35-44,Eastern Cape,Essential,53,1.577,0,0,175.0,162.25,7.7075,7.4174999999999995,0.0,12.7,-12.75,-0.29,12.7,1,0,
1377,25-34,Western Cape,Classic,5,0.364,0,0,130.25,103.625,6.734999999999999,6.452857142857143,0.0,8.0875,-26.62,-0.28,8.09,0,0,
1378,55-64,Gauteng,Classic,16,0.319,1,0,107.75,112.0,7.745,6.68125,45.150000000000006,0.0,4.25,-1.06,-45.15,0,0,
1379,35-44,Free State,Essential,41,-0.766,1,1,88.75,124.625,5.8100000000000005,6.32,102.325,68.44999999999999,35.88,0.51,-33.88,0,0,
1380,25-34,Western Cape,Essential,55,-0.164,0,0,94.5,136.5,6.826666666666667,7.42375,0.0,52.475,42.0,0.6,52.48,0,0,
1381,45-54,KwaZulu-Natal,Classic,30,1.753,0,0,96.75,132.75,4.616666666666667,3.78375,0.0,93.3625,36.0,-0.83,93.36,0,0,
1382,25-34,Eastern Cape,Essential,36,2.944,1,0,249.75,235.125,8.2825,8.892857142857142,35.925,0.0,-14.62,0.61,-35.92,0,1,low_engagement
1383,35-44,Limpopo,Classic,44,0.221,0,0,107.75,96.25,6.52,6.631666666666667,0.0,21.3375,-11.5,0.11,21.34,0,0,
1384,45-54,Western Cape,Essential,51,-0.727,1,1,61.0,58.125,4.8325000000000005,4.108750000000001,124.05000000000001,91.9875,-2.88,-0.72,-32.06,0,0,
1385,45-54,Western Cape,Classic,32,2.018,0,0,200.0,187.375,9.1375,8.485,0.0,0.0,-12.62,-0.65,0.0,0,0,
1386,45-54,Eastern Cape,Classic,61,-0.438,0,0,91.75,77.5,2.95,2.3185714285714285,36.25,0.0,-14.25,-0.63,-36.25,0,0,
1387,25-34,KwaZulu-Natal,Executive,64,-0.791,0,0,38.75,53.5,2.4475,2.5385714285714287,99.325,76.575,14.75,0.09,-22.75,1,0,
1388,35-44,KwaZulu-Natal,Executive,15,-2.189,0,0,12.75,18.125,0.97,0.5266666666666667,0.0,0.0,5.38,-0.44,0.0,1,0,
1389,35-44,Gauteng,Plus,63,-0.395,0,0,70.25,78.875,5.262499999999999,5.43875,0.0,52.4125,8.62,0.18,52.41,0,0,
1390,25-34,KwaZulu-Natal,Plus,52,1.832,1,1,111.0,127.875,8.483333333333333,7.6085714285714285,71.95,108.625,16.88,-0.87,36.67,0,1,low_engagement
1391,25-34,Eastern Cape,Classic,69,-0.254,0,0,93.5,108.0,4.78,4.921250000000001,166.75,147.33749999999998,14.5,0.14,-19.41,1,0,
1392,25-34,Western Cape,Essential,52,-0.817,0,0,72.5,54.0,4.506666666666667,3.79375,0.0,116.13749999999999,-18.5,-0.71,116.14,0,0,
1393,25-34,Mpumalanga,Essential,62,0.36,1,1,94.5,103.75,4.865,4.594285714285713,116.875,61.05,9.25,-0.27,-55.82,0,0,
1394,45-54,KwaZulu-Natal,Plus,32,-0.846,0,0,99.75,81.75,6.5075,6.54625,0.0,30.2125,-18.0,0.04,30.21,0,0,
1395,35-44,Eastern Cape,Essential,43,-1.166,0,0,61.0,78.5,5.9175,7.00125,81.75,21.725,17.5,1.08,-60.02,0,0,
1396,25-34,KwaZulu-Natal,Classic,62,-2.186,1,0,73.75,59.5,1.31,2.09,199.75,199.8,-14.25,0.78,0.05,0,0,
1397,35-44,Gauteng,Essential,60,0.061,0,0,96.5,109.125,6.6274999999999995,7.174285714285714,62.45,90.1,12.62,0.55,27.65,0,0,
1398,35-44,Gauteng,Classic,35,-2.032,0,0,44.25,36.125,2.495,3.1957142857142857,16.5,0.0,-8.12,0.7,-16.5,1,0,
1399,55-64,Mpumalanga,Essential,66,2.1,0,0,211.0,182.25,7.87,7.215714285714286,98.625,112.7875,-28.75,-0.65,14.16,1,0,
1400,25-34,Gauteng,Essential,55,0.674,1,0,162.25,122.25,8.72,8.241428571428571,67.82499999999999,77.2125,-40.0,-0.48,9.39,0,0,
1401,25-34,KwaZulu-Natal,Essential,60,1.221,1,0,126.25,119.75,7.666666666666667,7.128571428571428,141.8,150.0625,-6.5,-0.54,8.26,0,0,
1402,65+,Gauteng,Essential,8,0.429,0,0,97.75,90.0,5.415,5.37875,11.675,18.475,-7.75,-0.04,6.8,0,0,
1403,25-34,Gauteng,Essential,58,0.058,0,0,170.75,129.5,8.375,8.095714285714285,133.4,128.075,-41.25,-0.28,-5.33,0,0,
1404,25-34,Northern Cape,Classic,68,2.277,1,0,147.5,170.125,8.22,8.648571428571428,119.97500000000001,96.15,22.62,0.43,-23.83,1,0,
1405,18-24,KwaZulu-Natal,Classic,52,0.888,1,1,132.5,127.375,8.6625,7.8925,140.475,156.625,-5.12,-0.77,16.15,0,0,
1406,45-54,Western Cape,Essential,21,0.047,0,0,129.75,144.75,5.047499999999999,5.968571428571429,0.0,0.0,15.0,0.92,0.0,1,0,
1407,25-34,Mpumalanga,Classic,38,0.899,0,0,116.0,157.375,8.576666666666666,9.6675,71.975,47.9875,41.38,1.09,-23.99,0,0,
1408,45-54,Gauteng,Classic,23,-0.74,0,0,69.25,85.25,7.556666666666666,7.4,0.0,10.0125,16.0,-0.16,10.01,0,0,
1409,55-64,Eastern Cape,Essential,61,0.448,1,0,107.0,91.875,7.169999999999999,6.006666666666667,111.25,141.60000000000002,-15.12,-1.16,30.35,0,0,
1410,35-44,Eastern Cape,Essential,52,1.091,1,0,110.0,155.25,8.163333333333334,8.252500000000001,98.275,57.137499999999996,45.25,0.09,-41.14,1,0,
1411,25-34,KwaZulu-Natal,Classic,21,-0.532,1,0,72.25,72.125,5.3425,4.965,111.87500000000001,16.3125,-0.12,-0.38,-95.56,0,0,
1412,18-24,KwaZulu-Natal,Executive,36,2.145,1,0,205.5,198.875,7.522499999999999,7.797499999999999,23.25,20.0125,-6.62,0.28,-3.24,0,0,
1413,25-34,KwaZulu-Natal,Classic,35,-0.055,0,0,85.0,70.375,5.205,5.2457142857142856,82.22500000000001,36.8,-14.62,0.04,-45.43,0,0,
