member_id,event_date,reward_id,event_type,points_spent
1557,2025-10-20,1,eligible,0
1559,2025-10-20,1,eligible,0
1560,2025-10-20,1,eligible,0
1561,2025-10-20,1,eligible,0
1564,2025-10-20,1,eligible,0
1565,2025-10-20,1,eligible,0
1566,2025-10-20,1,eligible,0
1569,2025-10-20,1,eligible,0
1570,2025-10-20,1,eligible,0
1571,2025-10-20,1,eligible,0
1575,2025-10-20,1,eligible,0
1578,2025-10-20,1,eligible,0
1579,2025-10-20,1,eligible,0
1582,2025-10-20,1,eligible,0
1584,2025-10-20,1,eligible,0
1586,2025-10-20,1,eligible,0
1587,2025-10-20,1,eligible,0
1588,2025-10-20,1,eligible,0
1591,2025-10-20,1,eligible,0
1594,2025-10-20,1,eligible,0
1595,2025-10-20,1,eligible,0
1596,2025-10-20,1,eligible,0
1597,2025-10-20,1,eligible,0
1598,2025-10-20,1,eligible,0
1599,2025-10-20,1,eligible,0
1600,2025-10-20,1,eligible,0
1602,2025-10-20,1,eligible,0
1604,2025-10-20,1,eligible,0
1605,2025-10-20,1,eligible,0
1607,2025-10-20,1,eligible,0
1608,2025-10-20,1,eligible,0
1610,2025-10-20,1,eligible,0
1611,2025-10-20,1,eligible,0
1612,2025-10-20,1,eligible,0
1614,2025-10-20,1,eligible,0
1615,2025-10-20,1,eligible,0
1616,2025-10-20,1,eligible,0
1618,2025-10-20,1,eligible,0
1625,2025-10-20,1,eligible,0
1626,2025-10-20,1,eligible,0
1627,2025-10-20,1,eligible,0
1630,2025-10-20,1,eligible,0
1632,2025-10-20,1,eligible,0
1639,2025-10-20,1,eligible,0
1647,2025-10-20,1,eligible,0
1648,2025-10-20,1,eligible,0
1649,2025-10-20,1,eligible,0
1650,2025-10-20,1,eligible,0
1651,2025-10-20,1,eligible,0
1652,2025-10-20,1,eligible,0
1653,2025-10-20,1,eligible,0
1654,2025-10-20,1,eligible,0
1655,2025-10-20,1,eligible,0
1656,2025-10-20,1,eligible,0
1657,2025-10-20,1,eligible,0
1658,2025-10-20,1,eligible,0
1659,2025-10-20,1,eligible,0
1660,2025-10-20,1,eligible,0
1665,2025-10-20,1,eligible,0
1667,2025-10-20,1,eligible,0
1671,2025-10-20,1,eligible,0
1673,2025-10-20,1,eligible,0
1674,2025-10-20,1,eligible,0
1675,2025-10-20,1,eligible,0
1678,2025-10-20,1,eligible,0
1679,2025-10-20,1,eligible,0
1680,2025-10-20,1,eligible,0
1681,2025-10-20,1,eligible,0
1682,2025-10-20,1,eligible,0
1686,2025-10-20,1,eligible,0
1687,2025-10-20,1,eligible,0
1692,2025-10-20,1,eligible,0
1696,2025-10-20,1,eligible,0
1697,2025-10-20,1,eligible,0
1698,2025-10-20,1,eligible,0
1699,2025-10-20,1,eligible,0
1700,2025-10-20,1,eligible,0
1703,2025-10-20,1,eligible,0
1707,2025-10-20,1,eligible,0
1708,2025-10-20,1,eligible,0
1709,2025-10-20,1,eligible,0
1710,2025-10-20,1,eligible,0
1712,2025-10-20,1,eligible,0
1715,2025-10-20,1,eligible,0
1721,2025-10-20,1,eligible,0
1725,2025-10-20,1,eligible,0
1727,2025-10-20,1,eligible,0
1728,2025-10-20,1,eligible,0
1730,2025-10-20,1,eligible,0
1731,2025-10-20,1,eligible,0
1733,2025-10-20,1,eligible,0
1735,2025-10-20,1,eligible,0
1737,2025-10-20,1,eligible,0
1738,2025-10-20,1,eligible,0
1740,2025-10-20,1,eligible,0
1741,2025-10-20,1,eligible,0
1745,2025-10-20,1,eligible,0
1746,2025-10-20,1,eligible,0
1747,2025-10-20,1,eligible,0
1748,2025-10-20,1,eligible,0
1751,2025-10-20,1,eligible,0
1754,2025-10-20,1,eligible,0
1756,2025-10-20,1,eligible,0
1757,2025-10-20,1,eligible,0
1759,2025-10-20,1,eligible,0
1760,2025-10-20,1,eligible,0
1761,2025-10-20,1,eligible,0
1763,2025-10-20,1,eligible,0
1765,2025-10-20,1,eligible,0
1766,2025-10-20,1,eligible,0
1768,2025-10-20,1,eligible,0
1769,2025-10-20,1,eligible,0
1770,2025-10-20,1,eligible,0
1773,2025-10-20,1,eligible,0
1774,2025-10-20,1,eligible,0
1775,2025-10-20,1,eligible,0
1776,2025-10-20,1,eligible,0
1777,2025-10-20,1,eligible,0
1778,2025-10-20,1,eligible,0
1779,2025-10-20,1,eligible,0
1780,2025-10-20,1,eligible,0
1784,2025-10-20,1,eligible,0
1785,2025-10-20,1,eligible,0
1794,2025-10-20,1,eligible,0
1795,2025-10-20,1,eligible,0
1796,2025-10-20,1,eligible,0
1798,2025-10-20,1,eligible,0
1799,2025-10-20,1,eligible,0
1800,2025-10-20,1,eligible,0
1802,2025-10-20,1,eligible,0
1808,2025-10-20,1,eligible,0
1809,2025-10-20,1,eligible,0
1810,2025-10-20,1,eligible,0
1812,2025-10-20,1,eligible,0
1813,2025-10-20,1,eligible,0
1815,2025-10-20,1,eligible,0
1816,2025-10-20,1,eligible,0
1817,2025-10-20,1,eligible,0
1818,2025-10-20,1,eligible,0
1819,2025-10-20,1,eligible,0
1820,2025-10-20,1,eligible,0
1822,2025-10-20,1,eligible,0
1825,2025-10-20,1,eligible,0
1827,2025-10-20,1,eligible,0
1828,2025-10-20,1,eligible,0
1830,2025-10-20,1,eligible,0
1832,2025-10-20,1,eligible,0
1835,2025-10-20,1,eligible,0
1836,2025-10-20,1,eligible,0
1838,2025-10-20,1,eligible,0
1843,2025-10-20,1,eligible,0
1846,2025-10-20,1,eligible,0
1848,2025-10-20,1,eligible,0
1849,2025-10-20,1,eligible,0
1852,2025-10-20,1,eligible,0
1854,2025-10-20,1,eligible,0
1856,2025-10-20,1,eligible,0
1857,2025-10-20,1,eligible,0
1858,2025-10-20,1,eligible,0
1859,2025-10-20,1,eligible,0
1860,2025-10-20,1,eligible,0
1861,2025-10-20,1,eligible,0
1866,2025-10-20,1,eligible,0
1867,2025-10-20,1,eligible,0
1872,2025-10-20,1,eligible,0
1876,2025-10-20,1,eligible,0
1879,2025-10-20,1,eligible,0
1882,2025-10-20,1,eligible,0
1883,2025-10-20,1,eligible,0
1885,2025-10-20,1,eligible,0
1887,2025-10-20,1,eligible,0
1890,2025-10-20,1,eligible,0
1891,2025-10-20,1,eligible,0
1896,2025-10-20,1,eligible,0
1897,2025-10-20,1,eligible,0
1898,2025-10-20,1,eligible,0
1900,2025-10-20,1,eligible,0
1902,2025-10-20,1,eligible,0
1903,2025-10-20,1,eligible,0
1906,2025-10-20,1,eligible,0
1907,2025-10-20,1,eligible,0
1908,2025-10-20,1,eligible,0
1910,2025-10-20,1,eligible,0
1911,2025-10-20,1,eligible,0
1915,2025-10-20,1,eligible,0
1918,2025-10-20,1,eligible,0
1921,2025-10-20,1,eligible,0
1923,2025-10-20,1,eligible,0
1924,2025-10-20,1,eligible,0
1925,2025-10-20,1,eligible,0
1928,2025-10-20,1,eligible,0
1932,2025-10-20,1,eligible,0
1934,2025-10-20,1,eligible,0
1935,2025-10-20,1,eligible,0
1938,2025-10-20,1,eligible,0
1946,2025-10-20,1,eligible,0
1947,2025-10-20,1,eligible,0
1948,2025-10-20,1,eligible,0
1952,2025-10-20,1,eligible,0
1953,2025-10-20,1,eligible,0
1954,2025-10-20,1,eligible,0
1961,2025-10-20,1,eligible,0
1963,2025-10-20,1,eligible,0
1964,2025-10-20,1,eligible,0
1970,2025-10-20,1,eligible,0
1971,2025-10-20,1,eligible,0
1972,2025-10-20,1,eligible,0
1977,2025-10-20,1,eligible,0
1978,2025-10-20,1,eligible,0
1980,2025-10-20,1,eligible,0
1984,2025-10-20,1,eligible,0
1985,2025-10-20,1,eligible,0
1986,2025-10-20,1,eligible,0
1987,2025-10-20,1,eligible,0
1988,2025-10-20,1,eligible,0
1990,2025-10-20,1,eligible,0
1991,2025-10-20,1,eligible,0
1992,2025-10-20,1,eligible,0
1994,2025-10-20,1,eligible,0
1995,2025-10-20,1,eligible,0
2000,2025-10-20,1,eligible,0
2001,2025-10-20,1,eligible,0
2004,2025-10-20,1,eligible,0
2009,2025-10-20,1,eligible,0
2011,2025-10-20,1,eligible,0
2012,2025-10-20,1,eligible,0
2017,2025-10-20,1,eligible,0
2019,2025-10-20,1,eligible,0
2020,2025-10-20,1,eligible,0
2021,2025-10-20,1,eligible,0
2023,2025-10-20,1,eligible,0
2026,2025-10-20,1,eligible,0
2027,2025-10-20,1,eligible,0
2029,2025-10-20,1,eligible,0
2037,2025-10-20,1,eligible,0
2038,2025-10-20,1,eligible,0
2041,2025-10-20,1,eligible,0
2043,2025-10-20,1,eligible,0
2046,2025-10-20,1,eligible,0
2047,2025-10-20,1,eligible,0
2049,2025-10-20,1,eligible,0
2050,2025-10-20,1,eligible,0
2052,2025-10-20,1,eligible,0
2053,2025-10-20,1,eligible,0
2055,2025-10-20,1,eligible,0
2058,2025-10-20,1,eligible,0
2059,2025-10-20,1,eligible,0
2060,2025-10-20,1,eligible,0
2063,2025-10-20,1,eligible,0
2064,2025-10-20,1,eligible,0
2066,2025-10-20,1,eligible,0
2067,2025-10-20,1,eligible,0
2068,2025-10-20,1,eligible,0
2069,2025-10-20,1,eligible,0
2071,2025-10-20,1,eligible,0
2072,2025-10-20,1,eligible,0
2073,2025-10-20,1,eligible,0
2082,2025-10-20,1,eligible,0
2087,2025-10-20,1,eligible,0
2089,2025-10-20,1,eligible,0
2090,2025-10-20,1,eligible,0
2091,2025-10-20,1,eligible,0
2092,2025-10-20,1,eligible,0
2093,2025-10-20,1,eligible,0
2095,2025-10-20,1,eligible,0
2096,2025-10-20,1,eligible,0
2097,2025-10-20,1,eligible,0
2098,2025-10-20,1,eligible,0
2099,2025-10-20,1,eligible,0
2100,2025-10-20,1,eligible,0
2101,2025-10-20,1,eligible,0
2102,2025-10-20,1,eligible,0
2108,2025-10-20,1,eligible,0
2110,2025-10-20,1,eligible,0
2111,2025-10-20,1,eligible,0
2112,2025-10-20,1,eligible,0
2114,2025-10-20,1,eligible,0
2116,2025-10-20,1,eligible,0
2117,2025-10-20,1,eligible,0
2119,2025-10-20,1,eligible,0
2120,2025-10-20,1,eligible,0
2122,2025-10-20,1,eligible,0
2124,2025-10-20,1,eligible,0
2128,2025-10-20,1,eligible,0
2129,2025-10-20,1,eligible,0
2130,2025-10-20,1,eligible,0
2136,2025-10-20,1,eligible,0
2137,2025-10-20,1,eligible,0
2138,2025-10-20,1,eligible,0
2141,2025-10-20,1,eligible,0
2142,2025-10-20,1,eligible,0
2144,2025-10-20,1,eligible,0
2146,2025-10-20,1,eligible,0
2147,2025-10-20,1,eligible,0
2148,2025-10-20,1,eligible,0
2149,2025-10-20,1,eligible,0
2150,2025-10-20,1,eligible,0
2154,2025-10-20,1,eligible,0
2155,2025-10-20,1,eligible,0
2157,2025-10-20,1,eligible,0
2158,2025-10-20,1,eligible,0
2160,2025-10-20,1,eligible,0
2161,2025-10-20,1,eligible,0
2168,2025-10-20,1,eligible,0
2170,2025-10-20,1,eligible,0
2171,2025-10-20,1,eligible,0
2173,2025-10-20,1,eligible,0
2178,2025-10-20,1,eligible,0
2179,2025-10-20,1,eligible,0
2180,2025-10-20,1,eligible,0
2181,2025-10-20,1,eligible,0
2183,2025-10-20,1,eligible,0
2186,2025-10-20,1,eligible,0
2192,2025-10-20,1,eligible,0
2193,2025-10-20,1,eligible,0
2195,2025-10-20,1,eligible,0
2198,2025-10-20,1,eligible,0
2199,2025-10-20,1,eligible,0
2200,2025-10-20,1,eligible,0
2201,2025-10-20,1,eligible,0
2202,2025-10-20,1,eligible,0
2205,2025-10-20,1,eligible,0
2209,2025-10-20,1,eligible,0
2210,2025-10-20,1,eligible,0
2212,2025-10-20,1,eligible,0
2213,2025-10-20,1,eligible,0
2215,2025-10-20,1,eligible,0
2216,2025-10-20,1,eligible,0
2218,2025-10-20,1,eligible,0
2219,2025-10-20,1,eligible,0
2220,2025-10-20,1,eligible,0
2221,2025-10-20,1,eligible,0
2222,2025-10-20,1,eligible,0
2223,2025-10-20,1,eligible,0
2231,2025-10-20,1,eligible,0
2232,2025-10-20,1,eligible,0
2233,2025-10-20,1,eligible,0
2234,2025-10-20,1,eligible,0
2235,2025-10-20,1,eligible,0
2238,2025-10-20,1,eligible,0
2242,2025-10-20,1,eligible,0
2245,2025-10-20,1,eligible,0
2247,2025-10-20,1,eligible,0
2248,2025-10-20,1,eligible,0
2249,2025-10-20,1,eligible,0
2250,2025-10-20,1,eligible,0
2253,2025-10-20,1,eligible,0
2256,2025-10-20,1,eligible,0
2257,2025-10-20,1,eligible,0
2258,2025-10-20,1,eligible,0
2259,2025-10-20,1,eligible,0
2260,2025-10-20,1,eligible,0
2265,2025-10-20,1,eligible,0
2266,2025-10-20,1,eligible,0
2268,2025-10-20,1,eligible,0
2269,2025-10-20,1,eligible,0
2271,2025-10-20,1,eligible,0
2272,2025-10-20,1,eligible,0
2277,2025-10-20,1,eligible,0
2280,2025-10-20,1,eligible,0
2281,2025-10-20,1,eligible,0
2284,2025-10-20,1,eligible,0
2285,2025-10-20,1,eligible,0
2286,2025-10-20,1,eligible,0
2293,2025-10-20,1,eligible,0
2294,2025-10-20,1,eligible,0
2295,2025-10-20,1,eligible,0
2299,2025-10-20,1,eligible,0
2300,2025-10-20,1,eligible,0
2301,2025-10-20,1,eligible,0
2304,2025-10-20,1,eligible,0
2305,2025-10-20,1,eligible,0
2306,2025-10-20,1,eligible,0
2307,2025-10-20,1,eligible,0
2308,2025-10-20,1,eligible,0
2310,2025-10-20,1,eligible,0
2311,2025-10-20,1,eligible,0
2314,2025-10-20,1,eligible,0
2315,2025-10-20,1,eligible,0
2319,2025-10-20,1,eligible,0
2323,2025-10-20,1,eligible,0
2324,2025-10-20,1,eligible,0
2325,2025-10-20,1,eligible,0
2328,2025-10-20,1,eligible,0
2329,2025-10-20,1,eligible,0
2332,2025-10-20,1,eligible,0
2334,2025-10-20,1,eligible,0
2335,2025-10-20,1,eligible,0
2336,2025-10-20,1,eligible,0
2337,2025-10-20,1,eligible,0
2341,2025-10-20,1,eligible,0
2344,2025-10-20,1,eligible,0
2346,2025-10-20,1,eligible,0
2351,2025-10-20,1,eligible,0
2352,2025-10-20,1,eligible,0
2355,2025-10-20,1,eligible,0
2358,2025-10-20,1,eligible,0
2359,2025-10-20,1,eligible,0
2360,2025-10-20,1,eligible,0
2361,2025-10-20,1,eligible,0
2363,2025-10-20,1,eligible,0
2364,2025-10-20,1,eligible,0
2366,2025-10-20,1,eligible,0
2367,2025-10-20,1,eligible,0
2370,2025-10-20,1,eligible,0
2371,2025-10-20,1,eligible,0
2374,2025-10-20,1,eligible,0
2379,2025-10-20,1,eligible,0
2382,2025-10-20,1,eligible,0
2385,2025-10-20,1,eligible,0
2386,2025-10-20,1,eligible,0
2387,2025-10-20,1,eligible,0
2389,2025-10-20,1,eligible,0
2390,2025-10-20,1,eligible,0
2394,2025-10-20,1,eligible,0
2395,2025-10-20,1,eligible,0
2396,2025-10-20,1,eligible,0
2401,2025-10-20,1,eligible,0
2404,2025-10-20,1,eligible,0
2405,2025-10-20,1,eligible,0
2406,2025-10-20,1,eligible,0
2410,2025-10-20,1,eligible,0
2413,2025-10-20,1,eligible,0
2414,2025-10-20,1,eligible,0
2419,2025-10-20,1,eligible,0
2420,2025-10-20,1,eligible,0
2426,2025-10-20,1,eligible,0
2428,2025-10-20,1,eligible,0
2429,2025-10-20,1,eligible,0
2432,2025-10-20,1,eligible,0
2435,2025-10-20,1,eligible,0
2437,2025-10-20,1,eligible,0
2438,2025-10-20,1,eligible,0
2441,2025-10-20,1,eligible,0
2442,2025-10-20,1,eligible,0
2443,2025-10-20,1,eligible,0
2444,2025-10-20,1,eligible,0
2447,2025-10-20,1,eligible,0
2452,2025-10-20,1,eligible,0
2453,2025-10-20,1,eligible,0
2454,2025-10-20,1,eligible,0
2456,2025-10-20,1,eligible,0
2458,2025-10-20,1,eligible,0
2459,2025-10-20,1,eligible,0
2460,2025-10-20,1,eligible,0
2461,2025-10-20,1,eligible,0
2462,2025-10-20,1,eligible,0
2464,2025-10-20,1,eligible,0
2467,2025-10-20,1,eligible,0
2468,2025-10-20,1,eligible,0
2470,2025-10-20,1,eligible,0
2471,2025-10-20,1,eligible,0
2474,2025-10-20,1,eligible,0
2475,2025-10-20,1,eligible,0
2476,2025-10-20,1,eligible,0
2477,2025-10-20,1,eligible,0
2480,2025-10-20,1,eligible,0
2481,2025-10-20,1,eligible,0
2483,2025-10-20,1,eligible,0
2484,2025-10-20,1,eligible,0
2485,2025-10-20,1,eligible,0
2489,2025-10-20,1,eligible,0
2490,2025-10-20,1,eligible,0
2493,2025-10-20,1,eligible,0
2496,2025-10-20,1,eligible,0
2499,2025-10-20,1,eligible,0
2500,2025-10-20,1,eligible,0
2501,2025-10-20,1,eligible,0
2502,2025-10-20,1,eligible,0
2506,2025-10-20,1,eligible,0
2510,2025-10-20,1,eligible,0
2513,2025-10-20,1,eligible,0
2515,2025-10-20,1,eligible,0
2521,2025-10-20,1,eligible,0
2523,2025-10-20,1,eligible,0
2524,2025-10-20,1,eligible,0
2527,2025-10-20,1,eligible,0
2529,2025-10-20,1,eligible,0
2532,2025-10-20,1,eligible,0
2534,2025-10-20,1,eligible,0
2536,2025-10-20,1,eligible,0
2537,2025-10-20,1,eligible,0
2538,2025-10-20,1,eligible,0
2540,2025-10-20,1,eligible,0
2541,2025-10-20,1,eligible,0
2543,2025-10-20,1,eligible,0
2546,2025-10-20,1,eligible,0
2549,2025-10-20,1,eligible,0
2552,2025-10-20,1,eligible,0
2553,2025-10-20,1,eligible,0
2555,2025-10-20,1,eligible,0
2557,2025-10-20,1,eligible,0
2561,2025-10-20,1,eligible,0
2564,2025-10-20,1,eligible,0
2565,2025-10-20,1,eligible,0
2566,2025-10-20,1,eligible,0
2568,2025-10-20,1,eligible,0
2571,2025-10-20,1,eligible,0
2576,2025-10-20,1,eligible,0
2577,2025-10-20,1,eligible,0
2578,2025-10-20,1,eligible,0
2580,2025-10-20,1,eligible,0
2581,2025-10-20,1,eligible,0
2589,2025-10-20,1,eligible,0
2590,2025-10-20,1,eligible,0
2591,2025-10-20,1,eligible,0
2592,2025-10-20,1,eligible,0
2593,2025-10-20,1,eligible,0
2598,2025-10-20,1,eligible,0
2599,2025-10-20,1,eligible,0
2600,2025-10-20,1,eligible,0
2606,2025-10-20,1,eligible,0
2611,2025-10-20,1,eligible,0
2613,2025-10-20,1,eligible,0
2615,2025-10-20,1,eligible,0
2616,2025-10-20,1,eligible,0
2618,2025-10-20,1,eligible,0
2619,2025-10-20,1,eligible,0
2625,2025-10-20,1,eligible,0
2628,2025-10-20,1,eligible,0
2629,2025-10-20,1,eligible,0
2632,2025-10-20,1,eligible,0
2634,2025-10-20,1,eligible,0
2635,2025-10-20,1,eligible,0
2637,2025-10-20,1,eligible,0
2638,2025-10-20,1,eligible,0
2639,2025-10-20,1,eligible,0
2642,2025-10-20,1,eligible,0
2644,2025-10-20,1,eligible,0
2648,2025-10-20,1,eligible,0
2650,2025-10-20,1,eligible,0
2651,2025-10-20,1,eligible,0
2652,2025-10-20,1,eligible,0
2657,2025-10-20,1,eligible,0
2658,2025-10-20,1,eligible,0
2659,2025-10-20,1,eligible,0
2660,2025-10-20,1,eligible,0
2661,2025-10-20,1,eligible,0
2662,2025-10-20,1,eligible,0
2664,2025-10-20,1,eligible,0
2665,2025-10-20,1,eligible,0
2666,2025-10-20,1,eligible,0
2668,2025-10-20,1,eligible,0
2671,2025-10-20,1,eligible,0
2674,2025-10-20,1,eligible,0
2675,2025-10-20,1,eligible,0
2678,2025-10-20,1,eligible,0
2680,2025-10-20,1,eligible,0
2681,2025-10-20,1,eligible,0
2682,2025-10-20,1,eligible,0
2684,2025-10-20,1,eligible,0
2687,2025-10-20,1,eligible,0
2690,2025-10-20,1,eligible,0
2692,2025-10-20,1,eligible,0
2693,2025-10-20,1,eligible,0
2695,2025-10-20,1,eligible,0
2698,2025-10-20,1,eligible,0
2699,2025-10-20,1,eligible,0
2700,2025-10-20,1,eligible,0
2703,2025-10-20,1,eligible,0
2704,2025-10-20,1,eligible,0
2706,2025-10-20,1,eligible,0
2707,2025-10-20,1,eligible,0
2710,2025-10-20,1,eligible,0
2714,2025-10-20,1,eligible,0
2715,2025-10-20,1,eligible,0
2717,2025-10-20,1,eligible,0
2719,2025-10-20,1,eligible,0
2721,2025-10-20,1,eligible,0
2722,2025-10-20,1,eligible,0
2724,2025-10-20,1,eligible,0
2731,2025-10-20,1,eligible,0
2732,2025-10-20,1,eligible,0
2733,2025-10-20,1,eligible,0
2734,2025-10-20,1,eligible,0
2736,2025-10-20,1,eligible,0
2737,2025-10-20,1,eligible,0
2739,2025-10-20,1,eligible,0
2741,2025-10-20,1,eligible,0
2742,2025-10-20,1,eligible,0
2745,2025-10-20,1,eligible,0
2748,2025-10-20,1,eligible,0
2750,2025-10-20,1,eligible,0
2751,2025-10-20,1,eligible,0
2753,2025-10-20,1,eligible,0
2754,2025-10-20,1,eligible,0
2756,2025-10-20,1,eligible,0
2757,2025-10-20,1,eligible,0
2758,2025-10-20,1,eligible,0
2760,2025-10-20,1,eligible,0
2761,2025-10-20,1,eligible,0
2763,2025-10-20,1,eligible,0
2766,2025-10-20,1,eligible,0
2767,2025-10-20,1,eligible,0
2772,2025-10-20,1,eligible,0
2774,2025-10-20,1,eligible,0
2778,2025-10-20,1,eligible,0
2779,2025-10-20,1,eligible,0
2780,2025-10-20,1,eligible,0
2784,2025-10-20,1,eligible,0
2785,2025-10-20,1,eligible,0
2787,2025-10-20,1,eligible,0
2790,2025-10-20,1,eligible,0
2791,2025-10-20,1,eligible,0
2794,2025-10-20,1,eligible,0
2795,2025-10-20,1,eligible,0
2796,2025-10-20,1,eligible,0
2797,2025-10-20,1,eligible,0
2798,2025-10-20,1,eligible,0
2799,2025-10-20,1,eligible,0
2801,2025-10-20,1,eligible,0
2803,2025-10-20,1,eligible,0
2804,2025-10-20,1,eligible,0
2806,2025-10-20,1,eligible,0
2808,2025-10-20,1,eligible,0
2810,2025-10-20,1,eligible,0
2818,2025-10-20,1,eligible,0
2819,2025-10-20,1,eligible,0
2821,2025-10-20,1,eligible,0
2822,2025-10-20,1,eligible,0
2823,2025-10-20,1,eligible,0
2824,2025-10-20,1,eligible,0
2825,2025-10-20,1,eligible,0
2827,2025-10-20,1,eligible,0
2828,2025-10-20,1,eligible,0
2830,2025-10-20,1,eligible,0
2832,2025-10-20,1,eligible,0
2834,2025-10-20,1,eligible,0
2840,2025-10-20,1,eligible,0
2841,2025-10-20,1,eligible,0
2842,2025-10-20,1,eligible,0
2843,2025-10-20,1,eligible,0
2846,2025-10-20,1,eligible,0
2847,2025-10-20,1,eligible,0
2848,2025-10-20,1,eligible,0
2855,2025-10-20,1,eligible,0
2857,2025-10-20,1,eligible,0
2858,2025-10-20,1,eligible,0
2859,2025-10-20,1,eligible,0
2864,2025-10-20,1,eligible,0
2868,2025-10-20,1,eligible,0
2869,2025-10-20,1,eligible,0
2871,2025-10-20,1,eligible,0
2872,2025-10-20,1,eligible,0
2876,2025-10-20,1,eligible,0
2878,2025-10-20,1,eligible,0
2880,2025-10-20,1,eligible,0
2881,2025-10-20,1,eligible,0
2882,2025-10-20,1,eligible,0
2883,2025-10-20,1,eligible,0
2888,2025-10-20,1,eligible,0
2890,2025-10-20,1,eligible,0
2892,2025-10-20,1,eligible,0
2895,2025-10-20,1,eligible,0
2897,2025-10-20,1,eligible,0
2900,2025-10-20,1,eligible,0
2901,2025-10-20,1,eligible,0
2904,2025-10-20,1,eligible,0
2907,2025-10-20,1,eligible,0
2911,2025-10-20,1,eligible,0
2919,2025-10-20,1,eligible,0
2922,2025-10-20,1,eligible,0
2924,2025-10-20,1,eligible,0
2926,2025-10-20,1,eligible,0
2927,2025-10-20,1,eligible,0
2932,2025-10-20,1,eligible,0
2933,2025-10-20,1,eligible,0
2934,2025-10-20,1,eligible,0
2935,2025-10-20,1,eligible,0
2937,2025-10-20,1,eligible,0
2938,2025-10-20,1,eligible,0
2939,2025-10-20,1,eligible,0
2943,2025-10-20,1,eligible,0
2944,2025-10-20,1,eligible,0
2945,2025-10-20,1,eligible,0
2949,2025-10-20,1,eligible,0
2950,2025-10-20,1,eligible,0
2953,2025-10-20,1,eligible,0
2954,2025-10-20,1,eligible,0
2955,2025-10-20,1,eligible,0
2956,2025-10-20,1,eligible,0
2957,2025-10-20,1,eligible,0
2958,2025-10-20,1,eligible,0
2960,2025-10-20,1,eligible,0
2961,2025-10-20,1,eligible,0
2963,2025-10-20,1,eligible,0
2966,2025-10-20,1,eligible,0
2967,2025-10-20,1,eligible,0
2969,2025-10-20,1,eligible,0
2970,2025-10-20,1,eligible,0
2971,2025-10-20,1,eligible,0
2972,2025-10-20,1,eligible,0
2974,2025-10-20,1,eligible,0
2975,2025-10-20,1,eligible,0
2978,2025-10-20,1,eligible,0
2979,2025-10-20,1,eligible,0
2980,2025-10-20,1,eligible,0
2982,2025-10-20,1,eligible,0
2984,2025-10-20,1,eligible,0
2985,2025-10-20,1,eligible,0
2986,2025-10-20,1,eligible,0
2987,2025-10-20,1,eligible,0
2988,2025-10-20,1,eligible,0
2989,2025-10-20,1,eligible,0
2991,2025-10-20,1,eligible,0
2992,2025-10-20,1,eligible,0
2993,2025-10-20,1,eligible,0
2995,2025-10-20,1,eligible,0
2996,2025-10-20,1,eligible,0
2998,2025-10-20,1,eligible,0
3004,2025-10-20,1,eligible,0
3005,2025-10-20,1,eligible,0
3011,2025-10-20,1,eligible,0
3012,2025-10-20,1,eligible,0
3013,2025-10-20,1,eligible,0
3014,2025-10-20,1,eligible,0
3018,2025-10-20,1,eligible,0
3020,2025-10-20,1,eligible,0
3021,2025-10-20,1,eligible,0
3025,2025-10-20,1,eligible,0
3028,2025-10-20,1,eligible,0
3029,2025-10-20,1,eligible,0
3032,2025-10-20,1,eligible,0
3036,2025-10-20,1,eligible,0
3037,2025-10-20,1,eligible,0
3040,2025-10-20,1,eligible,0
3043,2025-10-20,1,eligible,0
3045,2025-10-20,1,eligible,0
3046,2025-10-20,1,eligible,0
3051,2025-10-20,1,eligible,0
3054,2025-10-20,1,eligible,0
3055,2025-10-20,1,eligible,0
3056,2025-10-20,1,eligible,0
3057,2025-10-20,1,eligible,0
3058,2025-10-20,1,eligible,0
3060,2025-10-20,1,eligible,0
3061,2025-10-20,1,eligible,0
3062,2025-10-20,1,eligible,0
3064,2025-10-20,1,eligible,0
3065,2025-10-20,1,eligible,0
3066,2025-10-20,1,eligible,0
3070,2025-10-20,1,eligible,0
3072,2025-10-20,1,eligible,0
3073,2025-10-20,1,eligible,0
3074,2025-10-20,1,eligible,0
3078,2025-10-20,1,eligible,0
3080,2025-10-20,1,eligible,0
3084,2025-10-20,1,eligible,0
3085,2025-10-20,1,eligible,0
3089,2025-10-20,1,eligible,0
3090,2025-10-20,1,eligible,0
3091,2025-10-20,1,eligible,0
3092,2025-10-20,1,eligible,0
3097,2025-10-20,1,eligible,0
3098,2025-10-20,1,eligible,0
3099,2025-10-20,1,eligible,0
3100,2025-10-20,1,eligible,0
3102,2025-10-20,1,eligible,0
3105,2025-10-20,1,eligible,0
3110,2025-10-20,1,eligible,0
3113,2025-10-20,1,eligible,0
3115,2025-10-20,1,eligible,0
3116,2025-10-20,1,eligible,0
3117,2025-10-20,1,eligible,0
3118,2025-10-20,1,eligible,0
3119,2025-10-20,1,eligible,0
3121,2025-10-20,1,eligible,0
3123,2025-10-20,1,eligible,0
3124,2025-10-20,1,eligible,0
3127,2025-10-20,1,eligible,0
3128,2025-10-20,1,eligible,0
3129,2025-10-20,1,eligible,0
3130,2025-10-20,1,eligible,0
3131,2025-10-20,1,eligible,0
3134,2025-10-20,1,eligible,0
3136,2025-10-20,1,eligible,0
